# Force coefficients
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 1.00000000e+00)
# magUInf       : 1.00000000e+00
# lRef          : 1.00000000e+00
# Aref          : 1.00000000e+00
# CofR          : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
# Time          	Cm              	Cd              	Cl              	Cl(f)           	Cl(r)           
5.7803049       	-2.00357060e-04	5.15967486e-01	7.13673845e-02	3.54833352e-02	3.58840493e-02
5.78341219      	-2.00013306e-04	5.15821391e-01	7.29943027e-02	3.62971381e-02	3.66971647e-02
5.78651948      	-2.00027592e-04	5.17198454e-01	6.91929299e-02	3.43964374e-02	3.47964925e-02
5.78962676      	-2.00358497e-04	5.16969839e-01	7.20642178e-02	3.58317504e-02	3.62324674e-02
5.79273405      	-2.00661414e-04	5.16592752e-01	7.49021286e-02	3.72504029e-02	3.76517257e-02
5.79584134      	-2.00988313e-04	5.16100226e-01	7.66888511e-02	3.81434372e-02	3.85454138e-02
5.79894862      	-2.00670284e-04	5.17022428e-01	7.42940674e-02	3.69463634e-02	3.73477040e-02
5.80205591      	-1.99926438e-04	5.16739174e-01	7.64189393e-02	3.80095432e-02	3.84093961e-02
5.80516319      	-1.99409450e-04	5.16395345e-01	7.15844410e-02	3.55928111e-02	3.59916300e-02
5.80827048      	-1.99150277e-04	5.15538206e-01	7.25816291e-02	3.60916643e-02	3.64899648e-02
5.81137777      	-1.98810483e-04	5.16788971e-01	6.61989329e-02	3.29006560e-02	3.32982769e-02
5.81448505      	-1.98949257e-04	5.16361666e-01	7.23459475e-02	3.59740245e-02	3.63719230e-02
5.81759234      	-1.99361320e-04	5.17917794e-01	7.52087468e-02	3.74050121e-02	3.78037347e-02
5.82069963      	-1.99531518e-04	5.17254796e-01	7.38171597e-02	3.67090483e-02	3.71081114e-02
5.82380691      	-1.99452307e-04	5.17689363e-01	7.45418642e-02	3.70714798e-02	3.74703844e-02
5.8269142       	-1.98846862e-04	5.15920716e-01	7.31249474e-02	3.63636268e-02	3.67613206e-02
5.83002149      	-1.98339210e-04	5.16270667e-01	7.15048348e-02	3.55540782e-02	3.59507566e-02
5.83312877      	-1.97925083e-04	5.15306366e-01	7.10154651e-02	3.53098075e-02	3.57056577e-02
5.83623606      	-1.97900761e-04	5.16650966e-01	7.01769555e-02	3.48905770e-02	3.52863785e-02
5.83934335      	-1.98288206e-04	5.16400290e-01	7.38013249e-02	3.67023743e-02	3.70989507e-02
5.84245063      	-1.98571000e-04	5.16359401e-01	7.57068096e-02	3.76548338e-02	3.80519758e-02
5.84555792      	-1.98416045e-04	5.17698636e-01	7.28566344e-02	3.62299012e-02	3.66267333e-02
5.84866521      	-1.98518574e-04	5.17397327e-01	7.31081895e-02	3.63555762e-02	3.67526133e-02
5.85177249      	-1.98208893e-04	5.17333836e-01	7.34432592e-02	3.65234207e-02	3.69198385e-02
5.85487978      	-1.97423785e-04	5.17322681e-01	6.96831526e-02	3.46441525e-02	3.50390001e-02
5.85798707      	-1.97105877e-04	5.16591535e-01	7.24293664e-02	3.60175773e-02	3.64117891e-02
5.86109435      	-1.97092318e-04	5.16870565e-01	7.19795834e-02	3.57926994e-02	3.61868840e-02
5.86420164      	-1.97235874e-04	5.16446722e-01	7.36796046e-02	3.66425664e-02	3.70370382e-02
5.86730893      	-1.97262220e-04	5.16785798e-01	7.18648526e-02	3.57351641e-02	3.61296885e-02
5.87041621      	-1.97268207e-04	5.17355240e-01	7.07484548e-02	3.51769592e-02	3.55714956e-02
5.8735235       	-1.97598451e-04	5.17208750e-01	7.41315124e-02	3.68681578e-02	3.72633547e-02
5.87663078      	-1.97601744e-04	5.17439223e-01	7.63231655e-02	3.79639810e-02	3.83591845e-02
5.87973807      	-1.96699870e-04	5.17314086e-01	7.34429019e-02	3.65247511e-02	3.69181508e-02
5.88284536      	-1.95851829e-04	5.17098872e-01	6.70487843e-02	3.33285403e-02	3.37202440e-02
5.88595264      	-1.95736452e-04	5.17118076e-01	6.98955591e-02	3.47520431e-02	3.51435160e-02
5.88905993      	-1.96149374e-04	5.17089660e-01	7.19819203e-02	3.57948108e-02	3.61871095e-02
5.89216722      	-1.96298498e-04	5.17141560e-01	7.11511116e-02	3.53792573e-02	3.57718543e-02
5.8952745       	-1.96717635e-04	5.17769802e-01	7.27244903e-02	3.61655275e-02	3.65589628e-02
5.89838179      	-1.97045719e-04	5.16431798e-01	7.54353369e-02	3.75206228e-02	3.79147142e-02
5.90148908      	-1.96491173e-04	5.16513578e-01	7.37870213e-02	3.66970195e-02	3.70900018e-02
5.90459636      	-1.95700766e-04	5.17061154e-01	7.11881416e-02	3.53983700e-02	3.57897716e-02
5.90770365      	-1.95274750e-04	5.17664187e-01	6.96226661e-02	3.46160583e-02	3.50066078e-02
5.91081094      	-1.95301841e-04	5.17960323e-01	7.18380317e-02	3.57237140e-02	3.61143177e-02
5.91391822      	-1.95384428e-04	5.17725114e-01	7.21102102e-02	3.58597207e-02	3.62504895e-02
5.91702551      	-1.95463474e-04	5.17530961e-01	6.97636991e-02	3.46863861e-02	3.50773130e-02
5.9201328       	-1.96201042e-04	5.17326746e-01	7.22724282e-02	3.59400131e-02	3.63324151e-02
5.92324008      	-1.96681179e-04	5.16944176e-01	7.63069899e-02	3.79568138e-02	3.83501761e-02
5.92634737      	-1.96230018e-04	5.16919475e-01	7.61549774e-02	3.78812587e-02	3.82737187e-02
5.92945466      	-1.95021692e-04	5.17425084e-01	6.75563865e-02	3.35831715e-02	3.39732149e-02
5.93256194      	-1.94245711e-04	5.18308935e-01	6.69177944e-02	3.32646515e-02	3.36531429e-02
5.93566923      	-1.94252518e-04	5.17817216e-01	6.81799402e-02	3.38957176e-02	3.42842226e-02
5.93877652      	-1.94559573e-04	5.17524867e-01	7.45888813e-02	3.70998811e-02	3.74890002e-02
5.9418838       	-1.94809600e-04	5.17355872e-01	7.23513180e-02	3.59808494e-02	3.63704686e-02
5.94499109      	-1.95373897e-04	5.17586978e-01	7.36136847e-02	3.66114685e-02	3.70022163e-02
5.94809837      	-1.95400990e-04	5.17436288e-01	7.36430925e-02	3.66261453e-02	3.70169472e-02
5.95120566      	-1.95125224e-04	5.16837123e-01	7.40204359e-02	3.68150927e-02	3.72053432e-02
5.95431295      	-1.94570034e-04	5.17385449e-01	7.10127041e-02	3.53117820e-02	3.57009221e-02
5.95742023      	-1.94048247e-04	5.18162627e-01	6.65038699e-02	3.30578867e-02	3.34459832e-02
5.96052752      	-1.93808759e-04	5.18129150e-01	6.99967246e-02	3.48045535e-02	3.51921711e-02
5.96363481      	-1.93856921e-04	5.17197730e-01	6.97358905e-02	3.46740883e-02	3.50618021e-02
5.96674209      	-1.94260417e-04	5.16977564e-01	7.00937096e-02	3.48525944e-02	3.52411152e-02
5.96984938      	-1.95019502e-04	5.18461566e-01	7.46003193e-02	3.71051401e-02	3.74951791e-02
5.97295667      	-1.94998703e-04	5.18229501e-01	7.15930855e-02	3.56015440e-02	3.59915414e-02
5.97606395      	-1.94915945e-04	5.17264401e-01	7.50911872e-02	3.73506777e-02	3.77405096e-02
5.97917124      	-1.94446255e-04	5.19130317e-01	7.03116655e-02	3.49613865e-02	3.53502790e-02
5.98227853      	-1.93818198e-04	5.18235764e-01	7.15031215e-02	3.55577426e-02	3.59453790e-02
5.98538581      	-1.93398929e-04	5.19219878e-01	6.93769465e-02	3.44950743e-02	3.48818722e-02
5.9884931       	-1.93346296e-04	5.18613828e-01	7.07872422e-02	3.52002748e-02	3.55869674e-02
5.99160039      	-1.93524960e-04	5.17988138e-01	7.01130977e-02	3.48630239e-02	3.52500738e-02
5.99470767      	-1.93876823e-04	5.17010494e-01	7.21032391e-02	3.58577427e-02	3.62454964e-02
5.99781496      	-1.93977386e-04	5.16658280e-01	7.20185737e-02	3.58153095e-02	3.62032643e-02
6.00092225      	-1.93886678e-04	5.19159179e-01	7.04356486e-02	3.50239376e-02	3.54117110e-02
6.00403195      	-1.93740672e-04	5.18829339e-01	7.11973631e-02	3.54049409e-02	3.57924222e-02
6.00714165      	-1.93463807e-04	5.19929889e-01	7.12110784e-02	3.54120754e-02	3.57990030e-02
6.01025135      	-1.93309287e-04	5.19660717e-01	7.20115349e-02	3.58124582e-02	3.61990768e-02
6.01336106      	-1.93170065e-04	5.18801415e-01	7.12573283e-02	3.54354941e-02	3.58218342e-02
6.01647076      	-1.92878589e-04	5.18217326e-01	7.07018336e-02	3.51580382e-02	3.55437954e-02
6.01958046      	-1.92804112e-04	5.18280452e-01	6.81181132e-02	3.38662525e-02	3.42518607e-02
6.02269017      	-1.92953613e-04	5.17986309e-01	6.90203523e-02	3.43172225e-02	3.47031298e-02
6.02579987      	-1.92893148e-04	5.17175590e-01	6.79305690e-02	3.37723914e-02	3.41581777e-02
6.02890957      	-1.93129975e-04	5.17816056e-01	7.39165894e-02	3.67651647e-02	3.71514247e-02
6.03201927      	-1.93094241e-04	5.19074153e-01	7.03314622e-02	3.49726369e-02	3.53588254e-02
6.03512898      	-1.93153393e-04	5.19815623e-01	7.46349485e-02	3.71243208e-02	3.75106276e-02
6.03823868      	-1.93040690e-04	5.18779408e-01	6.94025623e-02	3.45082404e-02	3.48943218e-02
6.04134838      	-1.92870461e-04	5.19062430e-01	7.01020126e-02	3.48581358e-02	3.52438767e-02
6.04445808      	-1.93014468e-04	5.18538486e-01	7.03534117e-02	3.49836914e-02	3.53697203e-02
6.04756779      	-1.92854549e-04	5.18136526e-01	6.74538349e-02	3.35340629e-02	3.39197720e-02
6.05067749      	-1.92589478e-04	5.17829328e-01	6.92669047e-02	3.44408629e-02	3.48260418e-02
6.05378719      	-1.92406800e-04	5.17930873e-01	7.14085626e-02	3.55118745e-02	3.58966881e-02
6.0568969       	-1.92126575e-04	5.17797048e-01	7.20073054e-02	3.58115261e-02	3.61957793e-02
6.0600066       	-1.91977626e-04	5.18073000e-01	7.12548483e-02	3.54354465e-02	3.58194018e-02
6.0631163       	-1.91868327e-04	5.19915516e-01	6.99879284e-02	3.48020959e-02	3.51858325e-02
6.066226        	-1.92178658e-04	5.18451141e-01	6.84277208e-02	3.40216818e-02	3.44060391e-02
6.06933571      	-1.92502603e-04	5.18879125e-01	6.81614293e-02	3.38882120e-02	3.42732173e-02
6.07244541      	-1.92861645e-04	5.19025789e-01	7.45654725e-02	3.70898746e-02	3.74755979e-02
6.07555511      	-1.92859831e-04	5.17897659e-01	7.18095072e-02	3.57118938e-02	3.60976134e-02
6.07866481      	-1.92196827e-04	5.17851087e-01	7.19868619e-02	3.58012341e-02	3.61856278e-02
6.08177452      	-1.91425864e-04	5.18271878e-01	6.86925583e-02	3.41548533e-02	3.45377050e-02
6.08488422      	-1.91013096e-04	5.18449738e-01	6.85535159e-02	3.40857448e-02	3.44677710e-02
6.08799392      	-1.90790981e-04	5.18135091e-01	6.51190200e-02	3.23687190e-02	3.27503010e-02
6.09110363      	-1.91093152e-04	5.18860977e-01	6.90787627e-02	3.43482882e-02	3.47304745e-02
6.09421333      	-1.91634250e-04	5.19927183e-01	7.07936119e-02	3.52051717e-02	3.55884402e-02
6.09732303      	-1.92027164e-04	5.19172420e-01	7.13123823e-02	3.54641640e-02	3.58482183e-02
6.10043273      	-1.91851660e-04	5.18576164e-01	7.35105903e-02	3.65634435e-02	3.69471468e-02
6.10354244      	-1.91614601e-04	5.18544270e-01	7.43154543e-02	3.69661125e-02	3.73493417e-02
6.10665214      	-1.91255031e-04	5.18814927e-01	6.82907787e-02	3.39541343e-02	3.43366444e-02
6.10976184      	-1.90560264e-04	5.18439252e-01	6.68135345e-02	3.32162070e-02	3.35973275e-02
6.11287155      	-1.90386700e-04	5.19030831e-01	6.52043776e-02	3.24118021e-02	3.27925755e-02
6.11598125      	-1.90878677e-04	5.18437353e-01	7.15510591e-02	3.55846509e-02	3.59664082e-02
6.11909095      	-1.91540042e-04	5.17514566e-01	7.18514375e-02	3.57341787e-02	3.61172588e-02
6.12220065      	-1.91810353e-04	5.18368974e-01	7.13269160e-02	3.54716476e-02	3.58552683e-02
6.12531036      	-1.91538851e-04	5.18171312e-01	7.30588629e-02	3.63378926e-02	3.67209703e-02
6.12842006      	-1.91113980e-04	5.19009494e-01	7.14543369e-02	3.55360544e-02	3.59182824e-02
6.13152976      	-1.90460197e-04	5.19113892e-01	6.61626824e-02	3.28908810e-02	3.32718014e-02
6.13463946      	-1.90242719e-04	5.19775675e-01	6.73449097e-02	3.34822121e-02	3.38626976e-02
6.13774917      	-1.90398284e-04	5.19667996e-01	6.49972410e-02	3.23082222e-02	3.26890188e-02
6.14085887      	-1.90824842e-04	5.19356730e-01	7.11793160e-02	3.53988331e-02	3.57804828e-02
6.14396857      	-1.91349863e-04	5.18221736e-01	7.56631749e-02	3.76402376e-02	3.80229373e-02
6.14707828      	-1.91098769e-04	5.17968271e-01	7.14140736e-02	3.55159380e-02	3.58981356e-02
6.15018798      	-1.90950388e-04	5.18127450e-01	7.08419120e-02	3.52300056e-02	3.56119064e-02
6.15329768      	-1.90477104e-04	5.18620370e-01	6.55446845e-02	3.25818651e-02	3.29628193e-02
6.15640738      	-1.90148522e-04	5.20086338e-01	6.84961264e-02	3.40579147e-02	3.44382117e-02
6.15951709      	-1.90000856e-04	5.19807781e-01	6.63540068e-02	3.29870025e-02	3.33670042e-02
6.16262679      	-1.90242780e-04	5.19755055e-01	6.87072467e-02	3.41633806e-02	3.45438661e-02
6.16573649      	-1.90855562e-04	5.20030250e-01	7.28756964e-02	3.62469926e-02	3.66287038e-02
6.1688462       	-1.90715646e-04	5.18536434e-01	7.15205801e-02	3.55695744e-02	3.59510057e-02
6.1719559       	-1.90385806e-04	5.18784589e-01	6.72225897e-02	3.34209091e-02	3.38016807e-02
6.1750656       	-1.90614950e-04	5.18687177e-01	6.81483264e-02	3.38835483e-02	3.42647782e-02
6.1781753       	-1.90645815e-04	5.19071787e-01	6.95267503e-02	3.45727293e-02	3.49540210e-02
6.18128501      	-1.90194547e-04	5.18912275e-01	7.06951077e-02	3.51573593e-02	3.55377484e-02
6.18439471      	-1.89653077e-04	5.19961400e-01	6.77379260e-02	3.36793099e-02	3.40586161e-02
6.18750441      	-1.89392492e-04	5.20797442e-01	6.64366862e-02	3.30289506e-02	3.34077356e-02
6.19061411      	-1.89507573e-04	5.19962620e-01	6.90649263e-02	3.43429556e-02	3.47219707e-02
6.19372382      	-1.89818068e-04	5.18752694e-01	7.02905940e-02	3.49554789e-02	3.53351151e-02
6.19683352      	-1.90576898e-04	5.18408463e-01	6.73213130e-02	3.34700796e-02	3.38512334e-02
6.19994322      	-1.91108484e-04	5.18358399e-01	7.26166464e-02	3.61172147e-02	3.64994317e-02
6.20305293      	-1.90838582e-04	5.19127972e-01	7.22266073e-02	3.59224651e-02	3.63041423e-02
6.20616263      	-1.90344802e-04	5.19587579e-01	6.90171458e-02	3.43182281e-02	3.46989177e-02
6.20927233      	-1.89615023e-04	5.20035676e-01	6.75437693e-02	3.35822696e-02	3.39614997e-02
6.21238203      	-1.89194969e-04	5.19483630e-01	6.63372644e-02	3.29794372e-02	3.33578272e-02
6.21549174      	-1.89213413e-04	5.19392303e-01	6.76165884e-02	3.36190808e-02	3.39975076e-02
6.21860144      	-1.89563232e-04	5.19257408e-01	6.80280684e-02	3.38244709e-02	3.42035974e-02
6.22171114      	-1.89873309e-04	5.19928448e-01	6.87079153e-02	3.41640844e-02	3.45438310e-02
6.22482084      	-1.90388038e-04	5.19143065e-01	7.22378180e-02	3.59285210e-02	3.63092971e-02
6.22793055      	-1.90242692e-04	5.19549746e-01	7.13587784e-02	3.54891465e-02	3.58696319e-02
6.23104025      	-1.89868815e-04	5.20276569e-01	6.97479359e-02	3.46840991e-02	3.50638368e-02
6.23414995      	-1.89260217e-04	5.20177904e-01	6.60014766e-02	3.28114781e-02	3.31899985e-02
6.23725966      	-1.88960427e-04	5.20444287e-01	6.53223519e-02	3.24722155e-02	3.28501364e-02
6.24036936      	-1.89003021e-04	5.19793378e-01	6.67685817e-02	3.31952879e-02	3.35732939e-02
6.24347906      	-1.89286372e-04	5.19492140e-01	7.10276062e-02	3.53245167e-02	3.57030895e-02
6.24658876      	-1.89710877e-04	5.20114985e-01	6.95863926e-02	3.46034854e-02	3.49829072e-02
6.24969847      	-1.89929576e-04	5.20176336e-01	6.92267063e-02	3.44234236e-02	3.48032827e-02
6.25280817      	-1.89521963e-04	5.20284494e-01	7.08382048e-02	3.52295805e-02	3.56086244e-02
6.25591787      	-1.89221974e-04	5.20048059e-01	6.68437310e-02	3.32326435e-02	3.36110875e-02
6.25902758      	-1.89100509e-04	5.20349828e-01	6.68176415e-02	3.32197202e-02	3.35979213e-02
6.26213728      	-1.89208643e-04	5.20416781e-01	6.71393353e-02	3.33804590e-02	3.37588763e-02
6.26524957      	-1.89161111e-04	5.19742217e-01	6.93148335e-02	3.44682556e-02	3.48465778e-02
6.26836186      	-1.89203235e-04	5.19866318e-01	6.97758554e-02	3.46987245e-02	3.50771309e-02
6.27147415      	-1.89189706e-04	5.19112225e-01	6.73803171e-02	3.35009688e-02	3.38793482e-02
6.27458645      	-1.89281943e-04	5.19342800e-01	6.71860760e-02	3.34037561e-02	3.37823200e-02
6.27769874      	-1.89015450e-04	5.18833521e-01	6.96137354e-02	3.46178523e-02	3.49958832e-02
6.28081103      	-1.89140220e-04	5.20098714e-01	7.02518351e-02	3.49367774e-02	3.53150578e-02
6.28392332      	-1.89123827e-04	5.20109115e-01	6.51590403e-02	3.23903963e-02	3.27686440e-02
6.28703561      	-1.89210883e-04	5.21523019e-01	6.80934249e-02	3.38575016e-02	3.42359233e-02
6.29014791      	-1.89199881e-04	5.21139950e-01	6.81392829e-02	3.38804416e-02	3.42588413e-02
6.2932602       	-1.89254308e-04	5.19669678e-01	6.80109366e-02	3.38162140e-02	3.41947226e-02
6.29637249      	-1.89289480e-04	5.20123515e-01	6.97147788e-02	3.46680999e-02	3.50466789e-02
6.29948478      	-1.89054444e-04	5.19320543e-01	7.00364994e-02	3.48291952e-02	3.52073041e-02
6.30259707      	-1.88488928e-04	5.19154107e-01	6.81806299e-02	3.39018260e-02	3.42788039e-02
6.30570937      	-1.88031099e-04	5.18941648e-01	6.70993760e-02	3.33616569e-02	3.37377191e-02
6.30882166      	-1.88126057e-04	5.18964083e-01	6.39276908e-02	3.17757193e-02	3.21519715e-02
6.31193395      	-1.88552602e-04	5.20427653e-01	6.75103707e-02	3.35666327e-02	3.39437379e-02
6.31504624      	-1.89094886e-04	5.20743934e-01	6.66083309e-02	3.31150706e-02	3.34932603e-02
6.31815853      	-1.89766522e-04	5.20232165e-01	6.80663966e-02	3.38434318e-02	3.42229648e-02
6.32127083      	-1.90262473e-04	5.20366693e-01	7.20307814e-02	3.58251282e-02	3.62056532e-02
6.32438312      	-1.90282818e-04	5.19924073e-01	7.27142166e-02	3.61668255e-02	3.65473911e-02
6.32749541      	-1.89102796e-04	5.20936655e-01	6.73984335e-02	3.35101140e-02	3.38883195e-02
6.3306077       	-1.88092010e-04	5.20058147e-01	6.56455224e-02	3.26346692e-02	3.30108532e-02
6.33371999      	-1.87564679e-04	5.19865535e-01	6.38585574e-02	3.17417140e-02	3.21168434e-02
6.33683229      	-1.87760625e-04	5.20314665e-01	6.51113307e-02	3.23679047e-02	3.27434260e-02
6.33994458      	-1.88223911e-04	5.20276927e-01	6.38460424e-02	3.17347973e-02	3.21112451e-02
6.34305687      	-1.88847089e-04	5.20979388e-01	7.00581642e-02	3.48402350e-02	3.52179292e-02
6.34616916      	-1.89776000e-04	5.20363410e-01	6.92474004e-02	3.44339242e-02	3.48134762e-02
6.34928145      	-1.89816032e-04	5.20190688e-01	7.36493783e-02	3.66348731e-02	3.70145052e-02
6.35239375      	-1.89312184e-04	5.20167984e-01	6.96371043e-02	3.46292400e-02	3.50078644e-02
6.35550604      	-1.88697653e-04	5.20645237e-01	6.53884836e-02	3.25055441e-02	3.28829394e-02
6.35861833      	-1.88394666e-04	5.20195211e-01	6.45819018e-02	3.21025562e-02	3.24793456e-02
6.36173062      	-1.87924083e-04	5.21113670e-01	6.53183109e-02	3.24712313e-02	3.28470795e-02
6.36484291      	-1.87990165e-04	5.21339267e-01	6.56473600e-02	3.26356898e-02	3.30116702e-02
6.36795521      	-1.88610464e-04	5.20762346e-01	7.17555559e-02	3.56891675e-02	3.60663884e-02
6.3710675       	-1.88946527e-04	5.20844776e-01	6.60581637e-02	3.28401353e-02	3.32180284e-02
6.37417979      	-1.89015567e-04	5.20038666e-01	6.91659789e-02	3.43939739e-02	3.47720050e-02
6.37729208      	-1.88808966e-04	5.20304077e-01	6.60830265e-02	3.28527043e-02	3.32303222e-02
6.38040437      	-1.88755203e-04	5.20550004e-01	6.77367978e-02	3.36796437e-02	3.40571541e-02
6.38351667      	-1.88499617e-04	5.20294654e-01	6.57787045e-02	3.27008526e-02	3.30778518e-02
6.38662896      	-1.88390478e-04	5.21136961e-01	6.69352937e-02	3.32792564e-02	3.36560373e-02
6.38974125      	-1.88290961e-04	5.21417204e-01	6.55459632e-02	3.25846906e-02	3.29612726e-02
6.39285354      	-1.88720896e-04	5.20778380e-01	7.01240543e-02	3.48733062e-02	3.52507480e-02
6.39596584      	-1.89006138e-04	5.20886316e-01	7.04914739e-02	3.50567308e-02	3.54347431e-02
6.39907813      	-1.88551996e-04	5.19960380e-01	6.75908203e-02	3.36068581e-02	3.39839621e-02
6.40219042      	-1.88460948e-04	5.20493564e-01	6.55334996e-02	3.25782888e-02	3.29552107e-02
6.40530271      	-1.88628088e-04	5.21012029e-01	6.71956495e-02	3.34091967e-02	3.37864528e-02
6.408415        	-1.88549130e-04	5.21125771e-01	6.46838211e-02	3.21533614e-02	3.25304597e-02
6.4115273       	-1.88516282e-04	5.21110610e-01	6.68832467e-02	3.32531071e-02	3.36301396e-02
6.41463959      	-1.88488123e-04	5.21527309e-01	6.67632167e-02	3.31931202e-02	3.35700965e-02
6.41775188      	-1.88239194e-04	5.20606960e-01	6.48723433e-02	3.22479325e-02	3.26244109e-02
6.42086417      	-1.88469520e-04	5.20372422e-01	6.64037329e-02	3.30133970e-02	3.33903360e-02
6.42397646      	-1.88884605e-04	5.20464027e-01	6.95520571e-02	3.45871439e-02	3.49649131e-02
6.42708876      	-1.88891090e-04	5.20657881e-01	6.87543109e-02	3.41882644e-02	3.45660465e-02
6.43020105      	-1.88700169e-04	5.20248550e-01	6.58950202e-02	3.27588099e-02	3.31362103e-02
6.43331334      	-1.88600914e-04	5.21233233e-01	6.56788032e-02	3.26508007e-02	3.30280025e-02
6.43642563      	-1.88905828e-04	5.22401644e-01	6.71281659e-02	3.33751771e-02	3.37529888e-02
6.43953792      	-1.88798708e-04	5.22026914e-01	6.58521793e-02	3.27372909e-02	3.31148884e-02
6.44265022      	-1.88829504e-04	5.20837990e-01	6.76428629e-02	3.36326019e-02	3.40102610e-02
6.44576251      	-1.88851900e-04	5.20802031e-01	6.78668102e-02	3.37445532e-02	3.41222570e-02
6.4488748       	-1.89042087e-04	5.20876643e-01	6.80779955e-02	3.38499557e-02	3.42280398e-02
6.45198709      	-1.88414040e-04	5.20620648e-01	6.63444135e-02	3.29837927e-02	3.33606208e-02
6.45509938      	-1.87916543e-04	5.22118531e-01	6.38234578e-02	3.17238123e-02	3.20996454e-02
6.45821168      	-1.87984101e-04	5.21416435e-01	6.73893504e-02	3.35066911e-02	3.38826593e-02
6.4613267       	-1.88358298e-04	5.21493667e-01	6.59211087e-02	3.27721960e-02	3.31489126e-02
6.46444173      	-1.88643326e-04	5.21148800e-01	6.88534194e-02	3.42380664e-02	3.46153530e-02
6.46755676      	-1.88958864e-04	5.20742997e-01	6.68077461e-02	3.32149142e-02	3.35928319e-02
6.47067179      	-1.89076386e-04	5.20655634e-01	6.69558497e-02	3.32888485e-02	3.36670012e-02
6.47378682      	-1.89061750e-04	5.20796290e-01	6.46417965e-02	3.21318365e-02	3.25099600e-02
6.47690185      	-1.88797064e-04	5.20566470e-01	6.69938714e-02	3.33081386e-02	3.36857328e-02
